"workerid","story","explanansVariable","explanansValue","explanandumVariable","explanandumValue","response","utterance"
"82","story5","C",TRUE,"D",TRUE,0.96,"D because C"
"82","story5","B",TRUE,"A",TRUE,0.02,"A because B"
"82","story5","D",TRUE,"B",TRUE,0.04,"B because D"
"82","story5","C",TRUE,"B",TRUE,0.98,"B because C"
"82","story5","D",TRUE,"C",TRUE,0.08,"C because D"
"82","story5","C",TRUE,"A",TRUE,0.13,"A because C"
"82","story5","B",TRUE,"B",TRUE,0.97,"B because B"
"82","story5","A",TRUE,"C",TRUE,0.97,"C because A"
"82","story5","A",TRUE,"B",TRUE,0.03,"B because A"
"82","story5","B",TRUE,"D",TRUE,0.03,"D because B"
"82","story5","D",TRUE,"A",TRUE,0.03,"A because D"
"82","story5","C",TRUE,"C",TRUE,0.98,"C because C"
"82","story5","B",TRUE,"C",TRUE,0.97,"C because B"
"82","story5","A",TRUE,"A",TRUE,0.99,"A because A"
"82","story5","D",TRUE,"D",TRUE,0.99,"D because D"
"82","story5","A",TRUE,"D",TRUE,0.04,"D because A"
"82","story4","C",FALSE,"B",FALSE,0.05,"! B because ! C"
"82","story4","D",FALSE,"A",FALSE,0.03,"! A because ! D"
"82","story4","D",FALSE,"B",FALSE,0.04,"! B because ! D"
"82","story4","A",FALSE,"B",FALSE,0.03,"! B because ! A"
"82","story4","A",FALSE,"A",FALSE,0.98,"! A because ! A"
"82","story4","B",FALSE,"A",FALSE,0.04,"! A because ! B"
"82","story4","A",FALSE,"D",FALSE,0.03,"! D because ! A"
"82","story4","B",FALSE,"C",FALSE,0.96,"! C because ! B"
"82","story4","C",FALSE,"D",FALSE,0.97,"! D because ! C"
"82","story4","B",FALSE,"B",FALSE,1,"! B because ! B"
"82","story4","D",FALSE,"C",FALSE,0.07,"! C because ! D"
"82","story4","B",FALSE,"D",FALSE,0.02,"! D because ! B"
"82","story4","C",FALSE,"A",FALSE,0.04,"! A because ! C"
"82","story4","D",FALSE,"D",FALSE,0.98,"! D because ! D"
"82","story4","C",FALSE,"C",FALSE,0.97,"! C because ! C"
"82","story4","A",FALSE,"C",FALSE,0.96,"! C because ! A"
"82","story2","C",TRUE,"C",TRUE,0.99,"C because C"
"82","story2","B",TRUE,"B",TRUE,0.97,"B because B"
"82","story2","B",TRUE,"C",TRUE,0.97,"C because B"
"82","story2","B",TRUE,"A",TRUE,0.13,"A because B"
"82","story2","C",TRUE,"B",TRUE,0.04,"B because C"
"82","story2","A",TRUE,"A",TRUE,0.96,"A because A"
"82","story2","A",TRUE,"B",TRUE,0.97,"B because A"
"82","story2","A",TRUE,"C",TRUE,0.01,"C because A"
"82","story2","C",TRUE,"A",TRUE,0.02,"A because C"
"82","story6","C",TRUE,"A",FALSE,0.02,"! A because C"
"82","story6","B",FALSE,"B",FALSE,0.97,"! B because ! B"
"82","story6","A",FALSE,"A",FALSE,0.97,"! A because ! A"
"82","story6","B",FALSE,"C",TRUE,0.96,"C because ! B"
"82","story6","C",TRUE,"C",TRUE,0.97,"C because C"
"82","story6","B",FALSE,"A",FALSE,0.02,"! A because ! B"
"82","story6","C",TRUE,"B",FALSE,0.97,"! B because C"
"82","story6","A",FALSE,"B",FALSE,0.97,"! B because ! A"
"82","story6","A",FALSE,"C",TRUE,0.03,"C because ! A"
"82","story3","A",TRUE,"C",FALSE,0.04,"! C because A"
"82","story3","C",FALSE,"C",FALSE,0.98,"! C because ! C"
"82","story3","B",TRUE,"B",TRUE,0.98,"B because B"
"82","story3","B",TRUE,"A",TRUE,0.03,"A because B"
"82","story3","A",TRUE,"B",TRUE,0.04,"B because A"
"82","story3","B",TRUE,"C",FALSE,0.97,"! C because B"
"82","story3","C",FALSE,"B",TRUE,0.96,"B because ! C"
"82","story3","C",FALSE,"A",TRUE,0.97,"A because ! C"
"82","story3","A",TRUE,"A",TRUE,0.98,"A because A"
"5","story3","B",TRUE,"A",TRUE,0.78,"A because B"
"5","story3","B",TRUE,"B",TRUE,0.56,"B because B"
"5","story3","C",FALSE,"A",TRUE,0.69,"A because ! C"
"5","story3","A",TRUE,"B",TRUE,0.79,"B because A"
"5","story3","C",FALSE,"B",TRUE,0.76,"B because ! C"
"5","story3","C",FALSE,"C",FALSE,0.97,"! C because ! C"
"5","story3","A",TRUE,"C",FALSE,0.73,"! C because A"
"5","story3","B",TRUE,"C",FALSE,0.84,"! C because B"
"5","story3","A",TRUE,"A",TRUE,0.96,"A because A"
"5","story1","B",TRUE,"B",TRUE,0.88,"B because B"
"5","story1","B",TRUE,"A",TRUE,0.08,"A because B"
"5","story1","A",TRUE,"A",TRUE,0.94,"A because A"
"5","story1","A",TRUE,"B",TRUE,0.04,"B because A"
"5","story5","B",TRUE,"B",TRUE,0.95,"B because B"
"5","story5","C",TRUE,"C",TRUE,0.96,"C because C"
"5","story5","D",TRUE,"D",TRUE,0.94,"D because D"
"5","story5","C",TRUE,"A",TRUE,0.07,"A because C"
"5","story5","A",TRUE,"A",TRUE,0.98,"A because A"
"5","story5","A",TRUE,"D",TRUE,0.64,"D because A"
"5","story5","A",TRUE,"B",TRUE,0.1,"B because A"
"5","story5","D",TRUE,"A",TRUE,0.01,"A because D"
"5","story5","A",TRUE,"C",TRUE,0.96,"C because A"
"5","story5","B",TRUE,"D",TRUE,0.7,"D because B"
"5","story5","B",TRUE,"A",TRUE,0.07,"A because B"
"5","story5","D",TRUE,"C",TRUE,0.92,"C because D"
"5","story5","C",TRUE,"B",TRUE,0.62,"B because C"
"5","story5","D",TRUE,"B",TRUE,0.33,"B because D"
"5","story5","C",TRUE,"D",TRUE,0.96,"D because C"
"5","story5","B",TRUE,"C",TRUE,0.96,"C because B"
"5","story4","B",FALSE,"D",FALSE,0.06,"! D because ! B"
"5","story4","A",FALSE,"D",FALSE,0.07,"! D because ! A"
"5","story4","B",FALSE,"C",FALSE,0.31,"! C because ! B"
"5","story4","C",FALSE,"B",FALSE,0.1,"! B because ! C"
"5","story4","C",FALSE,"A",FALSE,0.05,"! A because ! C"
"5","story4","A",FALSE,"B",FALSE,0.1,"! B because ! A"
"5","story4","D",FALSE,"D",FALSE,0.98,"! D because ! D"
"5","story4","A",FALSE,"A",FALSE,0.99,"! A because ! A"
"5","story4","D",FALSE,"C",FALSE,0.74,"! C because ! D"
"5","story4","C",FALSE,"D",FALSE,0.72,"! D because ! C"
"5","story4","D",FALSE,"A",FALSE,0.07,"! A because ! D"
"5","story4","D",FALSE,"B",FALSE,0.17,"! B because ! D"
"5","story4","C",FALSE,"C",FALSE,0.98,"! C because ! C"
"5","story4","B",FALSE,"B",FALSE,0.99,"! B because ! B"
"5","story4","B",FALSE,"A",FALSE,0.04,"! A because ! B"
"5","story4","A",FALSE,"C",FALSE,0.08,"! C because ! A"
"5","story2","A",TRUE,"B",TRUE,0.93,"B because A"
"5","story2","A",TRUE,"C",TRUE,0.04,"C because A"
"5","story2","B",TRUE,"A",TRUE,0.92,"A because B"
"5","story2","C",TRUE,"C",TRUE,1,"C because C"
"5","story2","C",TRUE,"A",TRUE,0.15,"A because C"
"5","story2","C",TRUE,"B",TRUE,0.31,"B because C"
"5","story2","A",TRUE,"A",TRUE,0.97,"A because A"
"5","story2","B",TRUE,"B",TRUE,0.97,"B because B"
"5","story2","B",TRUE,"C",TRUE,0.96,"C because B"
"5","story6","C",TRUE,"A",FALSE,0.7,"! A because C"
"5","story6","B",FALSE,"A",FALSE,0.92,"! A because ! B"
"5","story6","B",FALSE,"B",FALSE,0.97,"! B because ! B"
"5","story6","A",FALSE,"A",FALSE,0.98,"! A because ! A"
"5","story6","C",TRUE,"B",FALSE,0.02,"! B because C"
"5","story6","B",FALSE,"C",TRUE,0.59,"C because ! B"
"5","story6","A",FALSE,"C",TRUE,0.26,"C because ! A"
"5","story6","C",TRUE,"C",TRUE,0.98,"C because C"
"5","story6","A",FALSE,"B",FALSE,0.32,"! B because ! A"
"15","story2","A",TRUE,"B",TRUE,0.99,"B because A"
"15","story2","C",TRUE,"B",TRUE,0.02,"B because C"
"15","story2","B",TRUE,"C",TRUE,0.99,"C because B"
"15","story2","C",TRUE,"C",TRUE,0.46,"C because C"
"15","story2","A",TRUE,"A",TRUE,0.02,"A because A"
"15","story2","B",TRUE,"B",TRUE,0.03,"B because B"
"15","story2","C",TRUE,"A",TRUE,0.02,"A because C"
"15","story2","A",TRUE,"C",TRUE,0.02,"C because A"
"15","story2","B",TRUE,"A",TRUE,0.02,"A because B"
"15","story1","B",TRUE,"B",TRUE,0.98,"B because B"
"15","story1","B",TRUE,"A",TRUE,0.01,"A because B"
"15","story1","A",TRUE,"B",TRUE,0.03,"B because A"
"15","story1","A",TRUE,"A",TRUE,0.97,"A because A"
"15","story6","C",TRUE,"B",FALSE,0.01,"! B because C"
"15","story6","C",TRUE,"C",TRUE,0.02,"C because C"
"15","story6","B",FALSE,"A",FALSE,0.02,"! A because ! B"
"15","story6","A",FALSE,"B",FALSE,0.98,"! B because ! A"
"15","story6","B",FALSE,"B",FALSE,0.02,"! B because ! B"
"15","story6","B",FALSE,"C",TRUE,0.02,"C because ! B"
"15","story6","A",FALSE,"A",FALSE,0.04,"! A because ! A"
"15","story6","A",FALSE,"C",TRUE,0.02,"C because ! A"
"15","story6","C",TRUE,"A",FALSE,0.02,"! A because C"
"15","story3","C",FALSE,"B",TRUE,0.03,"B because ! C"
"15","story3","A",TRUE,"C",FALSE,0.04,"! C because A"
"15","story3","B",TRUE,"A",TRUE,0.03,"A because B"
"15","story3","C",FALSE,"A",TRUE,0.22,"A because ! C"
"15","story3","A",TRUE,"B",TRUE,0.08,"B because A"
"15","story3","A",TRUE,"A",TRUE,0.04,"A because A"
"15","story3","B",TRUE,"B",TRUE,0.04,"B because B"
"15","story3","B",TRUE,"C",FALSE,0.07,"! C because B"
"15","story3","C",FALSE,"C",FALSE,0.05,"! C because ! C"
"15","story5","B",TRUE,"B",TRUE,0.02,"B because B"
"15","story5","A",TRUE,"C",TRUE,0.99,"C because A"
"15","story5","B",TRUE,"D",TRUE,0.02,"D because B"
"15","story5","B",TRUE,"C",TRUE,1,"C because B"
"15","story5","C",TRUE,"C",TRUE,0.02,"C because C"
"15","story5","D",TRUE,"C",TRUE,0.03,"C because D"
"15","story5","C",TRUE,"A",TRUE,0.02,"A because C"
"15","story5","C",TRUE,"D",TRUE,0.98,"D because C"
"15","story5","D",TRUE,"D",TRUE,0.01,"D because D"
"15","story5","D",TRUE,"A",TRUE,0.02,"A because D"
"15","story5","A",TRUE,"A",TRUE,0.01,"A because A"
"15","story5","C",TRUE,"B",TRUE,0.02,"B because C"
"15","story5","B",TRUE,"A",TRUE,0.04,"A because B"
"15","story5","A",TRUE,"D",TRUE,0.01,"D because A"
"15","story5","D",TRUE,"B",TRUE,0.03,"B because D"
"15","story5","A",TRUE,"B",TRUE,0.02,"B because A"
"15","story4","C",FALSE,"D",FALSE,0.98,"! D because ! C"
"15","story4","D",FALSE,"B",FALSE,0.01,"! B because ! D"
"15","story4","C",FALSE,"A",FALSE,0.41,"! A because ! C"
"15","story4","D",FALSE,"C",FALSE,0.06,"! C because ! D"
"15","story4","B",FALSE,"A",FALSE,0.02,"! A because ! B"
"15","story4","B",FALSE,"D",FALSE,0.02,"! D because ! B"
"15","story4","A",FALSE,"D",FALSE,0.03,"! D because ! A"
"15","story4","C",FALSE,"B",FALSE,0.04,"! B because ! C"
"15","story4","A",FALSE,"A",FALSE,0.16,"! A because ! A"
"15","story4","B",FALSE,"B",FALSE,0.21,"! B because ! B"
"15","story4","D",FALSE,"D",FALSE,0.03,"! D because ! D"
"15","story4","A",FALSE,"C",FALSE,0.45,"! C because ! A"
"15","story4","C",FALSE,"C",FALSE,0.05,"! C because ! C"
"15","story4","D",FALSE,"A",FALSE,0.02,"! A because ! D"
"15","story4","A",FALSE,"B",FALSE,0.04,"! B because ! A"
"15","story4","B",FALSE,"C",FALSE,0.48,"! C because ! B"
"69","story4","B",FALSE,"C",FALSE,0.82,"! C because ! B"
"69","story4","A",FALSE,"A",FALSE,1,"! A because ! A"
"69","story4","C",FALSE,"D",FALSE,0.82,"! D because ! C"
"69","story4","D",FALSE,"B",FALSE,0.18,"! B because ! D"
"69","story4","A",FALSE,"C",FALSE,1,"! C because ! A"
"69","story4","B",FALSE,"B",FALSE,1,"! B because ! B"
"69","story4","C",FALSE,"C",FALSE,0,"! C because ! C"
"69","story4","A",FALSE,"D",FALSE,0.21,"! D because ! A"
"69","story4","B",FALSE,"D",FALSE,0,"! D because ! B"
"69","story4","D",FALSE,"C",FALSE,1,"! C because ! D"
"69","story4","B",FALSE,"A",FALSE,0.71,"! A because ! B"
"69","story4","D",FALSE,"A",FALSE,0,"! A because ! D"
"69","story4","D",FALSE,"D",FALSE,0.48,"! D because ! D"
"69","story4","A",FALSE,"B",FALSE,0,"! B because ! A"
"69","story4","C",FALSE,"A",FALSE,0.2,"! A because ! C"
"69","story4","C",FALSE,"B",FALSE,0.71,"! B because ! C"
"69","story5","A",TRUE,"D",TRUE,0,"D because A"
"69","story5","B",TRUE,"B",TRUE,0.86,"B because B"
"69","story5","D",TRUE,"C",TRUE,0.01,"C because D"
"69","story5","D",TRUE,"A",TRUE,0.02,"A because D"
"69","story5","B",TRUE,"D",TRUE,0,"D because B"
"69","story5","C",TRUE,"A",TRUE,0.47,"A because C"
"69","story5","A",TRUE,"A",TRUE,1,"A because A"
"69","story5","C",TRUE,"D",TRUE,1,"D because C"
"69","story5","C",TRUE,"B",TRUE,1,"B because C"
"69","story5","A",TRUE,"B",TRUE,0.14,"B because A"
"69","story5","B",TRUE,"C",TRUE,0.47,"C because B"
"69","story5","D",TRUE,"D",TRUE,0,"D because D"
"69","story5","B",TRUE,"A",TRUE,0.21,"A because B"
"69","story5","C",TRUE,"C",TRUE,0.47,"C because C"
"69","story5","A",TRUE,"C",TRUE,0.98,"C because A"
"69","story5","D",TRUE,"B",TRUE,0.02,"B because D"
"69","story6","C",TRUE,"C",TRUE,0,"C because C"
"69","story6","A",FALSE,"A",FALSE,0.98,"! A because ! A"
"69","story6","B",FALSE,"C",TRUE,0,"C because ! B"
"69","story6","B",FALSE,"A",FALSE,0.47,"! A because ! B"
"69","story6","A",FALSE,"C",TRUE,0,"C because ! A"
"69","story6","C",TRUE,"B",FALSE,0.98,"! B because C"
"69","story6","B",FALSE,"B",FALSE,0.19,"! B because ! B"
"69","story6","C",TRUE,"A",FALSE,0.02,"! A because C"
"69","story6","A",FALSE,"B",FALSE,0.48,"! B because ! A"
"69","story1","B",TRUE,"B",TRUE,1,"B because B"
"69","story1","A",TRUE,"B",TRUE,0.48,"B because A"
"69","story1","A",TRUE,"A",TRUE,1,"A because A"
"69","story1","B",TRUE,"A",TRUE,0.47,"A because B"
"69","story2","A",TRUE,"A",TRUE,1,"A because A"
"69","story2","A",TRUE,"C",TRUE,0,"C because A"
"69","story2","B",TRUE,"C",TRUE,1,"C because B"
"69","story2","C",TRUE,"B",TRUE,0,"B because C"
"69","story2","A",TRUE,"B",TRUE,1,"B because A"
"69","story2","B",TRUE,"B",TRUE,0,"B because B"
"69","story2","C",TRUE,"A",TRUE,0,"A because C"
"69","story2","C",TRUE,"C",TRUE,0,"C because C"
"69","story2","B",TRUE,"A",TRUE,0.75,"A because B"
"69","story3","A",TRUE,"B",TRUE,0.47,"B because A"
"69","story3","B",TRUE,"A",TRUE,0,"A because B"
"69","story3","B",TRUE,"B",TRUE,0.47,"B because B"
"69","story3","C",FALSE,"A",TRUE,0,"A because ! C"
"69","story3","C",FALSE,"C",FALSE,0.13,"! C because ! C"
"69","story3","A",TRUE,"A",TRUE,0.47,"A because A"
"69","story3","B",TRUE,"C",FALSE,0.72,"! C because B"
"69","story3","C",FALSE,"B",TRUE,0.71,"B because ! C"
"69","story3","A",TRUE,"C",FALSE,1,"! C because A"
"70","story5","C",TRUE,"B",TRUE,0.88,"B because C"
"70","story5","B",TRUE,"A",TRUE,0.55,"A because B"
"70","story5","A",TRUE,"C",TRUE,1,"C because A"
"70","story5","B",TRUE,"C",TRUE,1,"C because B"
"70","story5","B",TRUE,"B",TRUE,1,"B because B"
"70","story5","D",TRUE,"C",TRUE,0.17,"C because D"
"70","story5","C",TRUE,"D",TRUE,1,"D because C"
"70","story5","B",TRUE,"D",TRUE,1,"D because B"
"70","story5","D",TRUE,"B",TRUE,0.09,"B because D"
"70","story5","D",TRUE,"D",TRUE,1,"D because D"
"70","story5","A",TRUE,"D",TRUE,1,"D because A"
"70","story5","D",TRUE,"A",TRUE,0.06,"A because D"
"70","story5","A",TRUE,"B",TRUE,0.6,"B because A"
"70","story5","C",TRUE,"C",TRUE,1,"C because C"
"70","story5","C",TRUE,"A",TRUE,0.04,"A because C"
"70","story5","A",TRUE,"A",TRUE,1,"A because A"
"70","story6","B",FALSE,"C",TRUE,0.61,"C because ! B"
"70","story6","A",FALSE,"A",FALSE,1,"! A because ! A"
"70","story6","C",TRUE,"B",FALSE,0.53,"! B because C"
"70","story6","C",TRUE,"A",FALSE,0.56,"! A because C"
"70","story6","A",FALSE,"B",FALSE,1,"! B because ! A"
"70","story6","B",FALSE,"A",FALSE,0.13,"! A because ! B"
"70","story6","B",FALSE,"B",FALSE,1,"! B because ! B"
"70","story6","C",TRUE,"C",TRUE,1,"C because C"
"70","story6","A",FALSE,"C",TRUE,0.53,"C because ! A"
"70","story2","C",TRUE,"B",TRUE,0.1,"B because C"
"70","story2","A",TRUE,"C",TRUE,1,"C because A"
"70","story2","A",TRUE,"A",TRUE,1,"A because A"
"70","story2","C",TRUE,"A",TRUE,0.1,"A because C"
"70","story2","C",TRUE,"C",TRUE,1,"C because C"
"70","story2","B",TRUE,"C",TRUE,1,"C because B"
"70","story2","B",TRUE,"B",TRUE,1,"B because B"
"70","story2","A",TRUE,"B",TRUE,1,"B because A"
"70","story2","B",TRUE,"A",TRUE,0.06,"A because B"
"70","story1","B",TRUE,"B",TRUE,1,"B because B"
"70","story1","A",TRUE,"A",TRUE,1,"A because A"
"70","story1","B",TRUE,"A",TRUE,0,"A because B"
"70","story1","A",TRUE,"B",TRUE,0,"B because A"
"70","story4","A",FALSE,"B",FALSE,0.07,"! B because ! A"
"70","story4","C",FALSE,"D",FALSE,1,"! D because ! C"
"70","story4","D",FALSE,"B",FALSE,0.07,"! B because ! D"
"70","story4","C",FALSE,"C",FALSE,1,"! C because ! C"
"70","story4","B",FALSE,"C",FALSE,0.9,"! C because ! B"
"70","story4","D",FALSE,"D",FALSE,1,"! D because ! D"
"70","story4","A",FALSE,"D",FALSE,0.92,"! D because ! A"
"70","story4","B",FALSE,"A",FALSE,0,"! A because ! B"
"70","story4","A",FALSE,"C",FALSE,0.89,"! C because ! A"
"70","story4","C",FALSE,"B",FALSE,0.09,"! B because ! C"
"70","story4","D",FALSE,"A",FALSE,0.06,"! A because ! D"
"70","story4","D",FALSE,"C",FALSE,0.47,"! C because ! D"
"70","story4","C",FALSE,"A",FALSE,0.07,"! A because ! C"
"70","story4","A",FALSE,"A",FALSE,1,"! A because ! A"
"70","story4","B",FALSE,"B",FALSE,1,"! B because ! B"
"70","story4","B",FALSE,"D",FALSE,0.86,"! D because ! B"
"70","story3","A",TRUE,"C",FALSE,0,"! C because A"
"70","story3","B",TRUE,"B",TRUE,1,"B because B"
"70","story3","B",TRUE,"A",TRUE,0.16,"A because B"
"70","story3","C",FALSE,"C",FALSE,1,"! C because ! C"
"70","story3","C",FALSE,"B",TRUE,0.14,"B because ! C"
"70","story3","A",TRUE,"B",TRUE,0.47,"B because A"
"70","story3","C",FALSE,"A",TRUE,0.05,"A because ! C"
"70","story3","B",TRUE,"C",FALSE,0.53,"! C because B"
"70","story3","A",TRUE,"A",TRUE,1,"A because A"
"78","story2","C",TRUE,"C",TRUE,0.76,"C because C"
"78","story2","B",TRUE,"B",TRUE,0.77,"B because B"
"78","story2","C",TRUE,"B",TRUE,0.87,"B because C"
"78","story2","B",TRUE,"A",TRUE,0.89,"A because B"
"78","story2","A",TRUE,"B",TRUE,0.99,"B because A"
"78","story2","C",TRUE,"A",TRUE,0.94,"A because C"
"78","story2","B",TRUE,"C",TRUE,0.98,"C because B"
"78","story2","A",TRUE,"A",TRUE,1,"A because A"
"78","story2","A",TRUE,"C",TRUE,0.93,"C because A"
"78","story3","A",TRUE,"B",TRUE,0.25,"B because A"
"78","story3","C",FALSE,"B",TRUE,1,"B because ! C"
"78","story3","B",TRUE,"B",TRUE,0.68,"B because B"
"78","story3","C",FALSE,"C",FALSE,0.22,"! C because ! C"
"78","story3","C",FALSE,"A",TRUE,0.04,"A because ! C"
"78","story3","B",TRUE,"C",FALSE,0.95,"! C because B"
"78","story3","A",TRUE,"A",TRUE,0.97,"A because A"
"78","story3","A",TRUE,"C",FALSE,0.16,"! C because A"
"78","story3","B",TRUE,"A",TRUE,0.03,"A because B"
"78","story6","C",TRUE,"B",FALSE,0.34,"! B because C"
"78","story6","A",FALSE,"A",FALSE,0.99,"! A because ! A"
"78","story6","B",FALSE,"C",TRUE,0.85,"C because ! B"
"78","story6","A",FALSE,"B",FALSE,0.99,"! B because ! A"
"78","story6","A",FALSE,"C",TRUE,0.29,"C because ! A"
"78","story6","C",TRUE,"C",TRUE,0.94,"C because C"
"78","story6","C",TRUE,"A",FALSE,0.01,"! A because C"
"78","story6","B",FALSE,"A",FALSE,0.78,"! A because ! B"
"78","story6","B",FALSE,"B",FALSE,1,"! B because ! B"
"78","story5","B",TRUE,"C",TRUE,0.77,"C because B"
"78","story5","D",TRUE,"A",TRUE,0.92,"A because D"
"78","story5","D",TRUE,"C",TRUE,0.84,"C because D"
"78","story5","A",TRUE,"D",TRUE,0.96,"D because A"
"78","story5","B",TRUE,"B",TRUE,0.99,"B because B"
"78","story5","C",TRUE,"D",TRUE,0.96,"D because C"
"78","story5","A",TRUE,"B",TRUE,0.03,"B because A"
"78","story5","C",TRUE,"A",TRUE,0.7,"A because C"
"78","story5","D",TRUE,"D",TRUE,0.99,"D because D"
"78","story5","C",TRUE,"B",TRUE,0.76,"B because C"
"78","story5","A",TRUE,"C",TRUE,0.91,"C because A"
"78","story5","A",TRUE,"A",TRUE,0.98,"A because A"
"78","story5","C",TRUE,"C",TRUE,0.83,"C because C"
"78","story5","D",TRUE,"B",TRUE,0.62,"B because D"
"78","story5","B",TRUE,"A",TRUE,0.01,"A because B"
"78","story5","B",TRUE,"D",TRUE,0.67,"D because B"
"78","story4","C",FALSE,"A",FALSE,0.99,"! A because ! C"
"78","story4","B",FALSE,"C",FALSE,0.95,"! C because ! B"
"78","story4","A",FALSE,"B",FALSE,0.02,"! B because ! A"
"78","story4","A",FALSE,"C",FALSE,0.92,"! C because ! A"
"78","story4","A",FALSE,"A",FALSE,0.99,"! A because ! A"
"78","story4","C",FALSE,"B",FALSE,0.6,"! B because ! C"
"78","story4","B",FALSE,"A",FALSE,0.03,"! A because ! B"
"78","story4","D",FALSE,"D",FALSE,0.78,"! D because ! D"
"78","story4","D",FALSE,"A",FALSE,0.02,"! A because ! D"
"78","story4","D",FALSE,"C",FALSE,0.99,"! C because ! D"
"78","story4","B",FALSE,"D",FALSE,0.59,"! D because ! B"
"78","story4","A",FALSE,"D",FALSE,0.62,"! D because ! A"
"78","story4","D",FALSE,"B",FALSE,0.6,"! B because ! D"
"78","story4","C",FALSE,"C",FALSE,0.03,"! C because ! C"
"78","story4","C",FALSE,"D",FALSE,0.99,"! D because ! C"
"78","story4","B",FALSE,"B",FALSE,0.98,"! B because ! B"
"78","story1","B",TRUE,"A",TRUE,0,"A because B"
"78","story1","A",TRUE,"A",TRUE,0.98,"A because A"
"78","story1","A",TRUE,"B",TRUE,0.02,"B because A"
"78","story1","B",TRUE,"B",TRUE,0.99,"B because B"
"81","story4","D",FALSE,"B",FALSE,0,"! B because ! D"
"81","story4","D",FALSE,"A",FALSE,0,"! A because ! D"
"81","story4","D",FALSE,"C",FALSE,0,"! C because ! D"
"81","story4","C",FALSE,"C",FALSE,1,"! C because ! C"
"81","story4","A",FALSE,"B",FALSE,0,"! B because ! A"
"81","story4","C",FALSE,"B",FALSE,0.75,"! B because ! C"
"81","story4","B",FALSE,"C",FALSE,1,"! C because ! B"
"81","story4","D",FALSE,"D",FALSE,0.27,"! D because ! D"
"81","story4","B",FALSE,"A",FALSE,0,"! A because ! B"
"81","story4","B",FALSE,"B",FALSE,1,"! B because ! B"
"81","story4","A",FALSE,"A",FALSE,1,"! A because ! A"
"81","story4","A",FALSE,"D",FALSE,1,"! D because ! A"
"81","story4","B",FALSE,"D",FALSE,1,"! D because ! B"
"81","story4","A",FALSE,"C",FALSE,1,"! C because ! A"
"81","story4","C",FALSE,"D",FALSE,1,"! D because ! C"
"81","story4","C",FALSE,"A",FALSE,0,"! A because ! C"
"81","story5","A",TRUE,"B",TRUE,0,"B because A"
"81","story5","B",TRUE,"C",TRUE,1,"C because B"
"81","story5","D",TRUE,"A",TRUE,0,"A because D"
"81","story5","B",TRUE,"A",TRUE,0.46,"A because B"
"81","story5","C",TRUE,"D",TRUE,1,"D because C"
"81","story5","A",TRUE,"D",TRUE,1,"D because A"
"81","story5","D",TRUE,"B",TRUE,0,"B because D"
"81","story5","C",TRUE,"A",TRUE,0,"A because C"
"81","story5","C",TRUE,"B",TRUE,0,"B because C"
"81","story5","B",TRUE,"D",TRUE,1,"D because B"
"81","story5","B",TRUE,"B",TRUE,0.49,"B because B"
"81","story5","C",TRUE,"C",TRUE,0.15,"C because C"
"81","story5","D",TRUE,"C",TRUE,0,"C because D"
"81","story5","A",TRUE,"C",TRUE,1,"C because A"
"81","story5","D",TRUE,"D",TRUE,0,"D because D"
"81","story5","A",TRUE,"A",TRUE,1,"A because A"
"81","story6","A",FALSE,"B",FALSE,1,"! B because ! A"
"81","story6","C",TRUE,"C",TRUE,0,"C because C"
"81","story6","A",FALSE,"A",FALSE,1,"! A because ! A"
"81","story6","C",TRUE,"A",FALSE,0,"! A because C"
"81","story6","B",FALSE,"A",FALSE,0.49,"! A because ! B"
"81","story6","B",FALSE,"B",FALSE,1,"! B because ! B"
"81","story6","A",FALSE,"C",TRUE,0,"C because ! A"
"81","story6","C",TRUE,"B",FALSE,0,"! B because C"
"81","story6","B",FALSE,"C",TRUE,0,"C because ! B"
"81","story2","C",TRUE,"B",TRUE,0.26,"B because C"
"81","story2","C",TRUE,"C",TRUE,0.3,"C because C"
